,tile_name,left,bottom,right,top
1014,64DN2,35000.0,412500.0,40000.0,418750.0
1015,41CZ2,225000.0,425000.0,230000.0,431250.0
1016,06CZ2,185000.0,575000.0,190000.0,581250.0
1017,44HZ1,130000.0,400000.0,135000.0,406250.0
1018,64EZ2,45000.0,418750.0,50000.0,425000.0
1019,12CZ1,220000.0,550000.0,225000.0,556250.0
1020,41FN1,250000.0,443750.0,255000.0,450000.0
1021,06FN2,215000.0,593750.0,220000.0,600000.0
1022,66FN2,15000.0,375000.0,20000.0,381250.0
1023,38CZ1,100000.0,425000.0,105000.0,431250.0
1024,32DZ2,155000.0,450000.0,160000.0,456250.0
1025,43EZ2,85000.0,412500.0,90000.0,418750.0
1026,52FZ1,210000.0,387500.0,215000.0,393750.0
1027,55BN1,70000.0,368750.0,75000.0,375000.0
1028,45AN1,140000.0,418750.0,145000.0,425000.0
1029,12DZ2,235000.0,550000.0,240000.0,556250.0
1030,22GN2,245000.0,506250.0,250000.0,512500.0
1031,13AN2,265000.0,568750.0,270000.0,575000.0
1032,02CZ1,180000.0,600000.0,185000.0,606250.0
1033,33AZ2,185000.0,462500.0,190000.0,468750.0
1034,20AZ1,140000.0,512500.0,145000.0,518750.0
1035,51DZ2,155000.0,375000.0,160000.0,381250.0
1036,43EZ1,80000.0,412500.0,85000.0,418750.0
1037,25EN1,120000.0,493750.0,125000.0,500000.0
1038,31AZ2,105000.0,462500.0,110000.0,468750.0
1039,15GZ2,165000.0,525000.0,170000.0,531250.0
1040,39AN2,145000.0,443750.0,150000.0,450000.0
1041,68HZ1,200000.0,325000.0,205000.0,331250.0
1042,45DZ1,150000.0,400000.0,155000.0,406250.0
1043,58BN2,195000.0,368750.0,200000.0,375000.0
1044,16EN1,200000.0,543750.0,205000.0,550000.0
1045,26HN1,170000.0,481250.0,175000.0,487500.0
1046,22FN1,250000.0,518750.0,255000.0,525000.0
1047,43GN1,80000.0,406250.0,85000.0,412500.0
1048,69EZ2,195000.0,312500.0,200000.0,318750.0
1049,32BN1,150000.0,468750.0,155000.0,475000.0
1050,50DN2,115000.0,381250.0,120000.0,387500.0
1051,17GZ2,245000.0,525000.0,250000.0,531250.0
1052,12DN2,235000.0,556250.0,240000.0,562500.0
1053,26DZ1,150000.0,475000.0,155000.0,481250.0
1054,55AN1,60000.0,368750.0,65000.0,375000.0
1055,22GZ1,240000.0,500000.0,245000.0,506250.0
1056,27EZ1,200000.0,487500.0,205000.0,493750.0
1057,32EN1,160000.0,468750.0,165000.0,475000.0
1058,67AZ2,25000.0,368750.0,30000.0,375000.0
1059,40GZ2,205000.0,425000.0,210000.0,431250.0
1060,26CZ1,140000.0,475000.0,145000.0,481250.0
1061,08CN1,260000.0,581250.0,265000.0,587500.0
1062,50DZ1,110000.0,375000.0,115000.0,381250.0
1063,41GN1,240000.0,431250.0,245000.0,437500.0
1064,09BN2,115000.0,568750.0,120000.0,575000.0
1065,25AZ1,100000.0,487500.0,105000.0,493750.0
1066,28HZ1,250000.0,475000.0,255000.0,481250.0
1067,17DN2,235000.0,531250.0,240000.0,537500.0
1068,38BZ2,115000.0,437500.0,120000.0,443750.0
1069,69EN2,195000.0,318750.0,200000.0,325000.0
1070,10CN1,140000.0,556250.0,145000.0,562500.0
1071,69FN1,200000.0,318750.0,205000.0,325000.0
1072,41EN2,245000.0,443750.0,250000.0,450000.0
1073,11BN1,190000.0,568750.0,195000.0,575000.0
1074,22DN2,235000.0,506250.0,240000.0,512500.0
1075,31DZ1,110000.0,450000.0,115000.0,456250.0
1076,69HN1,200000.0,306250.0,205000.0,312500.0
1077,68BN2,185000.0,343750.0,190000.0,350000.0
1078,21DN1,190000.0,506250.0,195000.0,512500.0
1079,31BZ2,115000.0,462500.0,120000.0,468750.0
1080,43DZ2,75000.0,400000.0,80000.0,406250.0
1081,07DN1,230000.0,581250.0,235000.0,587500.0
1082,31HZ1,130000.0,450000.0,135000.0,456250.0
1083,11CN1,180000.0,556250.0,185000.0,562500.0
1084,02HN1,210000.0,606250.0,215000.0,612500.0
1085,12EN2,245000.0,568750.0,250000.0,575000.0
1086,26GN1,160000.0,481250.0,165000.0,487500.0
1087,45FN2,175000.0,418750.0,180000.0,425000.0
1088,11DN1,190000.0,556250.0,195000.0,562500.0
1089,65GZ1,40000.0,381250.0,45000.0,387500.0
1090,70HN2,15000.0,387500.0,20000.0,393750.0
1091,05FZ1,170000.0,587500.0,175000.0,593750.0
1092,09HN2,135000.0,556250.0,140000.0,562500.0
1093,17GN1,240000.0,531250.0,245000.0,537500.0
1094,03DZ1,230000.0,600000.0,235000.0,606250.0
1095,02HZ2,215000.0,600000.0,220000.0,606250.0
1096,06HN2,215000.0,581250.0,220000.0,587500.0
1097,50BZ1,110000.0,387500.0,115000.0,393750.0
1098,25FZ1,130000.0,487500.0,135000.0,493750.0
1099,34FZ2,255000.0,462500.0,260000.0,468750.0
1100,22DN1,230000.0,506250.0,235000.0,512500.0
1101,39GZ1,160000.0,425000.0,165000.0,431250.0
1102,52HZ1,210000.0,375000.0,215000.0,381250.0
1103,31DN2,115000.0,456250.0,120000.0,462500.0
1104,03HZ1,250000.0,600000.0,255000.0,606250.0
1105,23AN2,265000.0,518750.0,270000.0,525000.0
1106,69BN1,180000.0,318750.0,185000.0,325000.0
1107,69DN1,180000.0,306250.0,185000.0,312500.0
1108,20HZ2,175000.0,500000.0,180000.0,506250.0
1109,20BN1,150000.0,518750.0,155000.0,525000.0
1110,13BZ2,275000.0,562500.0,280000.0,568750.0
1111,43DN1,70000.0,406250.0,75000.0,412500.0
1112,30EN2,85000.0,468750.0,90000.0,475000.0
1113,34GZ1,240000.0,450000.0,245000.0,456250.0
1114,25BZ2,115000.0,487500.0,120000.0,493750.0
1115,58EZ1,200000.0,362500.0,205000.0,368750.0
1116,21AN1,180000.0,518750.0,185000.0,525000.0
1117,43AN1,60000.0,418750.0,65000.0,425000.0
1118,17CZ2,225000.0,525000.0,230000.0,531250.0
1119,33HZ1,210000.0,450000.0,215000.0,456250.0
1120,19FN1,130000.0,518750.0,135000.0,525000.0
1121,38AZ1,100000.0,437500.0,105000.0,443750.0
1122,65AZ2,25000.0,393750.0,30000.0,400000.0
1123,70FZ2,15000.0,393750.0,20000.0,400000.0
1124,32BZ2,155000.0,462500.0,160000.0,468750.0
1125,66HN2,15000.0,362500.0,20000.0,368750.0
1126,06DN1,190000.0,581250.0,195000.0,587500.0
1127,40DZ2,195000.0,425000.0,200000.0,431250.0
1128,11GZ1,200000.0,550000.0,205000.0,556250.0
1129,20GZ2,165000.0,500000.0,170000.0,506250.0
1130,27DZ2,195000.0,475000.0,200000.0,481250.0
1131,52GN2,205000.0,381250.0,210000.0,387500.0
1132,09DZ1,110000.0,550000.0,115000.0,556250.0
1133,31BN2,115000.0,468750.0,120000.0,475000.0
1134,51BZ1,150000.0,387500.0,155000.0,393750.0
1135,26FZ2,175000.0,487500.0,180000.0,493750.0
1136,19DZ1,110000.0,500000.0,115000.0,506250.0
1137,05GN2,165000.0,581250.0,170000.0,587500.0
1138,46GN2,205000.0,406250.0,210000.0,412500.0
1139,45DN1,150000.0,406250.0,155000.0,412500.0
1140,41CZ1,220000.0,425000.0,225000.0,431250.0
1141,01HZ1,170000.0,600000.0,175000.0,606250.0
1142,31AZ1,100000.0,462500.0,105000.0,468750.0
1143,28AZ1,220000.0,487500.0,225000.0,493750.0
1144,31GN1,120000.0,456250.0,125000.0,462500.0
1145,17CN1,220000.0,531250.0,225000.0,537500.0
1146,45EZ2,165000.0,412500.0,170000.0,418750.0
1147,11HZ2,215000.0,550000.0,220000.0,556250.0
1148,39DZ1,150000.0,425000.0,155000.0,431250.0
1149,15CZ1,140000.0,525000.0,145000.0,531250.0
1150,49GN1,80000.0,381250.0,85000.0,387500.0
1151,18AZ2,265000.0,537500.0,270000.0,543750.0
1152,31FN1,130000.0,468750.0,135000.0,475000.0
1153,07GN1,240000.0,581250.0,245000.0,587500.0
1154,14BN2,115000.0,543750.0,120000.0,550000.0
1155,68BZ2,185000.0,337500.0,190000.0,343750.0
1156,38BN1,110000.0,443750.0,115000.0,450000.0
1157,37CZ2,65000.0,425000.0,70000.0,431250.0
1158,41EZ1,240000.0,437500.0,245000.0,443750.0
1159,33DZ2,195000.0,450000.0,200000.0,456250.0
1160,38GN1,120000.0,431250.0,125000.0,437500.0
1161,33FN2,215000.0,468750.0,220000.0,475000.0
1162,04FZ1,130000.0,587500.0,135000.0,593750.0
1163,26HZ1,170000.0,475000.0,175000.0,481250.0
1164,38FZ1,130000.0,437500.0,135000.0,443750.0
1165,27DN1,190000.0,481250.0,195000.0,487500.0
1166,05GZ1,160000.0,575000.0,165000.0,581250.0
1167,05HZ1,170000.0,575000.0,175000.0,581250.0
1168,64GZ1,40000.0,406250.0,45000.0,412500.0
1169,22GZ2,245000.0,500000.0,250000.0,506250.0
1170,40EN2,205000.0,443750.0,210000.0,450000.0
1171,26FZ1,170000.0,487500.0,175000.0,493750.0
1172,55AZ2,65000.0,362500.0,70000.0,368750.0
1173,68CN2,175000.0,331250.0,180000.0,337500.0
1174,22BZ1,230000.0,512500.0,235000.0,518750.0
1175,32HN2,175000.0,456250.0,180000.0,462500.0
1176,33GN2,205000.0,456250.0,210000.0,462500.0
1177,12HZ2,255000.0,550000.0,260000.0,556250.0
1178,68BN1,180000.0,343750.0,185000.0,350000.0
1179,02GZ2,205000.0,600000.0,210000.0,606250.0
1180,03CN1,220000.0,606250.0,225000.0,612500.0
1181,65DN1,30000.0,387500.0,35000.0,393750.0
1182,11EN1,200000.0,568750.0,205000.0,575000.0
1183,12EZ1,240000.0,562500.0,245000.0,568750.0
1184,27AZ1,180000.0,487500.0,185000.0,493750.0
1185,25CZ2,105000.0,475000.0,110000.0,481250.0
1186,13CN2,265000.0,556250.0,270000.0,562500.0
1187,28CZ1,220000.0,475000.0,225000.0,481250.0
1188,28HN2,255000.0,481250.0,260000.0,487500.0
1189,27FN1,210000.0,493750.0,215000.0,500000.0
1190,68EZ2,195000.0,337500.0,200000.0,343750.0
1191,58CN2,185000.0,356250.0,190000.0,362500.0
1192,25GZ2,125000.0,475000.0,130000.0,481250.0
1193,16GN1,200000.0,531250.0,205000.0,537500.0
1194,28CN1,220000.0,481250.0,225000.0,487500.0
1195,12DN1,230000.0,556250.0,235000.0,562500.0
1196,24HN2,95000.0,481250.0,100000.0,487500.0
1197,22EZ1,240000.0,512500.0,245000.0,518750.0
1198,03GN2,245000.0,606250.0,250000.0,612500.0
1199,68DZ2,185000.0,325000.0,190000.0,331250.0
1200,58DZ2,195000.0,350000.0,200000.0,356250.0
1201,09CN2,105000.0,556250.0,110000.0,562500.0
1202,17DZ1,230000.0,525000.0,235000.0,531250.0
1203,69EZ1,190000.0,312500.0,195000.0,318750.0
1204,64HZ1,50000.0,406250.0,55000.0,412500.0
1205,15HN1,170000.0,531250.0,175000.0,537500.0
1206,31BN1,110000.0,468750.0,115000.0,475000.0
1207,15HN2,175000.0,531250.0,180000.0,537500.0
1208,07AN1,220000.0,593750.0,225000.0,600000.0
1209,67GN1,40000.0,362500.0,45000.0,368750.0
1210,20DN2,155000.0,506250.0,160000.0,512500.0
1211,37EZ2,85000.0,437500.0,90000.0,443750.0
1212,03AZ1,220000.0,612500.0,225000.0,618750.0
1213,25DN1,110000.0,481250.0,115000.0,487500.0
1214,17BN1,230000.0,543750.0,235000.0,550000.0
1215,14HZ2,135000.0,525000.0,140000.0,531250.0
1216,03DN1,230000.0,606250.0,235000.0,612500.0
1217,58CN1,180000.0,356250.0,185000.0,362500.0
1218,30FZ1,90000.0,462500.0,95000.0,468750.0
1219,12HZ1,250000.0,550000.0,255000.0,556250.0
1220,31GZ1,120000.0,450000.0,125000.0,456250.0
1221,27GZ2,205000.0,475000.0,210000.0,481250.0
1222,11BZ2,195000.0,562500.0,200000.0,568750.0
1223,52CZ2,185000.0,375000.0,190000.0,381250.0
1224,21AN2,185000.0,518750.0,190000.0,525000.0
1225,06HZ2,215000.0,575000.0,220000.0,581250.0
1226,14CZ1,100000.0,525000.0,105000.0,531250.0
1227,39HZ1,170000.0,425000.0,175000.0,431250.0
1228,17AZ1,220000.0,537500.0,225000.0,543750.0
1229,11BZ1,190000.0,562500.0,195000.0,568750.0
1230,11DZ2,195000.0,550000.0,200000.0,556250.0
1231,67HZ1,50000.0,356250.0,55000.0,362500.0
1232,68BZ1,180000.0,337500.0,185000.0,343750.0
1233,17HZ2,255000.0,525000.0,260000.0,531250.0
1234,15BZ1,150000.0,537500.0,155000.0,543750.0
1235,35AN1,260000.0,468750.0,265000.0,475000.0
1236,40GN2,205000.0,431250.0,210000.0,437500.0
1237,44GZ2,125000.0,400000.0,130000.0,406250.0
1238,13AZ1,260000.0,562500.0,265000.0,568750.0
1239,19AN1,100000.0,518750.0,105000.0,525000.0
1240,17BN2,235000.0,543750.0,240000.0,550000.0
1241,14BN1,110000.0,543750.0,115000.0,550000.0
1242,27DZ1,190000.0,475000.0,195000.0,481250.0
1243,04FN2,135000.0,593750.0,140000.0,600000.0
1244,29AN2,265000.0,493750.0,270000.0,500000.0
1245,33FZ2,215000.0,462500.0,220000.0,468750.0
1246,33HZ2,215000.0,450000.0,220000.0,456250.0
1247,05FZ2,175000.0,587500.0,180000.0,593750.0
1248,16CZ1,180000.0,525000.0,185000.0,531250.0
1249,68GZ2,195000.0,325000.0,200000.0,331250.0
1250,28EN2,245000.0,493750.0,250000.0,500000.0
1251,34AN1,220000.0,468750.0,225000.0,475000.0
1252,29AZ1,260000.0,487500.0,265000.0,493750.0
1253,64FZ1,50000.0,418750.0,55000.0,425000.0
1254,06AN1,180000.0,593750.0,185000.0,600000.0
1255,45BN2,155000.0,418750.0,160000.0,425000.0
1256,13CZ1,260000.0,550000.0,265000.0,556250.0
1257,03CZ1,220000.0,600000.0,225000.0,606250.0
1258,07FZ1,250000.0,587500.0,255000.0,593750.0
1259,67HN2,55000.0,362500.0,60000.0,368750.0
1260,33CZ2,185000.0,450000.0,190000.0,456250.0
1261,26CN1,140000.0,481250.0,145000.0,487500.0
1262,16GN2,205000.0,531250.0,210000.0,537500.0
1263,07BN1,230000.0,593750.0,235000.0,600000.0
1264,40EN1,200000.0,443750.0,205000.0,450000.0
1265,41DN1,230000.0,431250.0,235000.0,437500.0
1266,45GN1,160000.0,406250.0,165000.0,412500.0
1267,16CN1,180000.0,531250.0,185000.0,537500.0
1268,45BZ2,155000.0,412500.0,160000.0,418750.0
1269,05EZ2,165000.0,587500.0,170000.0,593750.0
1270,24FZ2,95000.0,487500.0,100000.0,493750.0
1271,49DN1,70000.0,381250.0,75000.0,387500.0
1272,09HZ1,130000.0,550000.0,135000.0,556250.0
1273,43HN2,95000.0,406250.0,100000.0,412500.0
1274,19EZ2,125000.0,512500.0,130000.0,518750.0
1275,12BN1,230000.0,568750.0,235000.0,575000.0
1276,34CZ1,220000.0,450000.0,225000.0,456250.0
1277,26GZ2,165000.0,475000.0,170000.0,481250.0
1278,02DN1,190000.0,606250.0,195000.0,612500.0
1279,11HN1,210000.0,556250.0,215000.0,562500.0
1280,24HZ2,95000.0,475000.0,100000.0,481250.0
1281,46AN2,185000.0,418750.0,190000.0,425000.0
1282,50GN2,125000.0,381250.0,130000.0,387500.0
1283,57EN2,165000.0,368750.0,170000.0,375000.0
1284,16BN2,195000.0,543750.0,200000.0,550000.0
1285,19HZ1,130000.0,500000.0,135000.0,506250.0
1286,09DN1,110000.0,556250.0,115000.0,562500.0
1287,14AZ2,105000.0,537500.0,110000.0,543750.0
1288,01GZ1,160000.0,600000.0,165000.0,606250.0
1289,69GN1,190000.0,306250.0,195000.0,312500.0
1290,13DZ2,275000.0,550000.0,280000.0,556250.0
1291,52HN1,210000.0,381250.0,215000.0,387500.0
1292,21AZ1,180000.0,512500.0,185000.0,518750.0
1293,25AN2,105000.0,493750.0,110000.0,500000.0
1294,11FZ1,210000.0,562500.0,215000.0,568750.0
1295,58DN2,195000.0,356250.0,200000.0,362500.0
1296,16HZ1,210000.0,525000.0,215000.0,531250.0
1297,55AN2,65000.0,368750.0,70000.0,375000.0
1298,44DZ2,115000.0,400000.0,120000.0,406250.0
1299,19HZ2,135000.0,500000.0,140000.0,506250.0
1300,18AN2,265000.0,543750.0,270000.0,550000.0
1301,11CZ1,180000.0,550000.0,185000.0,556250.0
1302,31CN2,105000.0,456250.0,110000.0,462500.0
1303,15BN1,150000.0,543750.0,155000.0,550000.0
1304,50EN1,120000.0,393750.0,125000.0,400000.0
1305,36FZ2,55000.0,437500.0,60000.0,443750.0
1306,15CZ2,145000.0,525000.0,150000.0,531250.0
1307,33BZ2,195000.0,462500.0,200000.0,468750.0
1308,15EN2,165000.0,543750.0,170000.0,550000.0
1309,68DN2,185000.0,331250.0,190000.0,337500.0
1310,65FZ2,55000.0,393750.0,60000.0,400000.0
1311,21FN1,210000.0,518750.0,215000.0,525000.0
1312,69AN2,175000.0,318750.0,180000.0,325000.0
1313,30HZ1,90000.0,450000.0,95000.0,456250.0
1314,32EN2,165000.0,468750.0,170000.0,475000.0
1315,15EZ2,165000.0,537500.0,170000.0,543750.0
1316,18AN1,260000.0,543750.0,265000.0,550000.0
1317,41AN2,225000.0,443750.0,230000.0,450000.0
1318,58EZ2,205000.0,362500.0,210000.0,368750.0
1319,19FZ2,135000.0,512500.0,140000.0,518750.0
1320,06EN1,200000.0,593750.0,205000.0,600000.0
1321,41BN1,230000.0,443750.0,235000.0,450000.0
1322,15FN1,170000.0,543750.0,175000.0,550000.0
1323,33GN1,200000.0,456250.0,205000.0,462500.0
1324,67DN2,35000.0,362500.0,40000.0,368750.0
1325,07GN2,245000.0,581250.0,250000.0,587500.0
1326,68CZ2,175000.0,325000.0,180000.0,331250.0
1327,05HN2,175000.0,581250.0,180000.0,587500.0
1328,68DN1,180000.0,331250.0,185000.0,337500.0
1329,65GZ2,45000.0,381250.0,50000.0,387500.0
1330,45AZ2,145000.0,412500.0,150000.0,418750.0
1331,13BZ1,270000.0,562500.0,275000.0,568750.0
1332,33DN2,195000.0,456250.0,200000.0,462500.0
1333,41GN2,245000.0,431250.0,250000.0,437500.0
1334,38HZ2,135000.0,425000.0,140000.0,431250.0
1335,12AZ1,220000.0,562500.0,225000.0,568750.0
1336,22AN1,220000.0,518750.0,225000.0,525000.0
1337,06CN1,180000.0,581250.0,185000.0,587500.0
1338,57EZ2,165000.0,362500.0,170000.0,368750.0
1339,28BZ2,235000.0,487500.0,240000.0,493750.0
1340,64GZ2,45000.0,406250.0,50000.0,412500.0
1341,52EN1,200000.0,393750.0,205000.0,400000.0
1342,27CN1,180000.0,481250.0,185000.0,487500.0
1343,66FZ1,10000.0,368750.0,15000.0,375000.0
1344,33EN2,205000.0,468750.0,210000.0,475000.0
1345,04EZ2,125000.0,587500.0,130000.0,593750.0
1346,21GN1,200000.0,506250.0,205000.0,512500.0
1347,49AN2,65000.0,393750.0,70000.0,400000.0
1348,49BZ2,75000.0,387500.0,80000.0,393750.0
1349,18CZ2,265000.0,525000.0,270000.0,531250.0
1350,28DN2,235000.0,481250.0,240000.0,487500.0
1351,10GZ1,160000.0,550000.0,165000.0,556250.0
1352,30HN1,90000.0,456250.0,95000.0,462500.0
1353,37CN1,60000.0,431250.0,65000.0,437500.0
1354,30DZ1,70000.0,450000.0,75000.0,456250.0
1355,16AN2,185000.0,543750.0,190000.0,550000.0
1356,02FZ1,210000.0,612500.0,215000.0,618750.0
1357,17HN1,250000.0,531250.0,255000.0,537500.0
1358,07CZ1,220000.0,575000.0,225000.0,581250.0
1359,26FN2,175000.0,493750.0,180000.0,500000.0
1360,07EN2,245000.0,593750.0,250000.0,600000.0
1361,04DN2,115000.0,581250.0,120000.0,587500.0
1362,38EN2,125000.0,443750.0,130000.0,450000.0
1363,20HN2,175000.0,506250.0,180000.0,512500.0
1364,01CZ2,145000.0,600000.0,150000.0,606250.0
1365,43BZ1,70000.0,412500.0,75000.0,418750.0
1366,27EN2,205000.0,493750.0,210000.0,500000.0
1367,31CZ1,100000.0,450000.0,105000.0,456250.0
1368,43CZ1,60000.0,400000.0,65000.0,406250.0
1369,05AN1,140000.0,593750.0,145000.0,600000.0
